(Lookback, Entry, Exit, Stop-loss)
Best HPs: (90, 0.8, -0.2, 2.3), Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(90, 0.8, -0.2, 2.3): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(90, 0.8, -0.2, 2.4): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(90, 0.8, -0.2, 2.5): Return: 0.05%, Hit Ratio: 50.46%, Max Drawdown: 0.02%
(90, 0.8, -0.2, 2.6): Return: 0.05%, Hit Ratio: 50.46%, Max Drawdown: 0.02%
(90, 0.8, -0.2, 2.7): Return: 0.05%, Hit Ratio: 51.82%, Max Drawdown: 0.02%
(90, 0.8, -0.1, 2.3): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(90, 0.8, -0.1, 2.4): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(90, 0.8, -0.1, 2.5): Return: 0.05%, Hit Ratio: 50.44%, Max Drawdown: 0.02%
(90, 0.8, -0.1, 2.6): Return: 0.05%, Hit Ratio: 50.44%, Max Drawdown: 0.02%
(90, 0.8, -0.1, 2.7): Return: 0.05%, Hit Ratio: 51.75%, Max Drawdown: 0.02%
(90, 0.8, 0.0, 2.3): Return: 0.05%, Hit Ratio: 49.56%, Max Drawdown: 0.02%
(90, 0.8, 0.0, 2.4): Return: 0.05%, Hit Ratio: 49.56%, Max Drawdown: 0.02%
(90, 0.8, 0.0, 2.5): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(90, 0.8, 0.0, 2.6): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(90, 0.8, 0.0, 2.7): Return: 0.05%, Hit Ratio: 51.3%, Max Drawdown: 0.02%
(90, 0.8, 0.1, 2.3): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(90, 0.8, 0.1, 2.4): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(90, 0.8, 0.1, 2.5): Return: 0.05%, Hit Ratio: 50.43%, Max Drawdown: 0.02%
(90, 0.8, 0.1, 2.6): Return: 0.05%, Hit Ratio: 50.43%, Max Drawdown: 0.02%
(90, 0.8, 0.1, 2.7): Return: 0.05%, Hit Ratio: 51.69%, Max Drawdown: 0.02%
(90, 0.8, 0.2, 2.3): Return: 0.05%, Hit Ratio: 48.33%, Max Drawdown: 0.02%
(90, 0.8, 0.2, 2.4): Return: 0.05%, Hit Ratio: 48.33%, Max Drawdown: 0.02%
(90, 0.8, 0.2, 2.5): Return: 0.05%, Hit Ratio: 48.76%, Max Drawdown: 0.02%
(90, 0.8, 0.2, 2.6): Return: 0.05%, Hit Ratio: 48.76%, Max Drawdown: 0.02%
(90, 0.8, 0.2, 2.7): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(105, 0.8, -0.2, 2.3): Return: 0.05%, Hit Ratio: 52.38%, Max Drawdown: 0.02%
(105, 0.8, -0.2, 2.4): Return: 0.05%, Hit Ratio: 50.94%, Max Drawdown: 0.02%
(105, 0.8, -0.2, 2.5): Return: 0.05%, Hit Ratio: 51.4%, Max Drawdown: 0.02%
(105, 0.8, -0.2, 2.6): Return: 0.05%, Hit Ratio: 51.85%, Max Drawdown: 0.02%
(105, 0.8, -0.2, 2.7): Return: 0.05%, Hit Ratio: 51.85%, Max Drawdown: 0.02%
(105, 0.8, -0.1, 2.3): Return: 0.05%, Hit Ratio: 52.29%, Max Drawdown: 0.02%
(105, 0.8, -0.1, 2.4): Return: 0.05%, Hit Ratio: 50.91%, Max Drawdown: 0.02%
(105, 0.8, -0.1, 2.5): Return: 0.05%, Hit Ratio: 51.35%, Max Drawdown: 0.02%
(105, 0.8, -0.1, 2.6): Return: 0.05%, Hit Ratio: 51.79%, Max Drawdown: 0.02%
(105, 0.8, -0.1, 2.7): Return: 0.05%, Hit Ratio: 51.79%, Max Drawdown: 0.02%
(105, 0.8, 0.0, 2.3): Return: 0.05%, Hit Ratio: 50.91%, Max Drawdown: 0.02%
(105, 0.8, 0.0, 2.4): Return: 0.05%, Hit Ratio: 49.55%, Max Drawdown: 0.02%
(105, 0.8, 0.0, 2.5): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(105, 0.8, 0.0, 2.6): Return: 0.05%, Hit Ratio: 50.44%, Max Drawdown: 0.02%
(105, 0.8, 0.0, 2.7): Return: 0.05%, Hit Ratio: 50.44%, Max Drawdown: 0.02%
(105, 0.8, 0.1, 2.3): Return: 0.05%, Hit Ratio: 52.21%, Max Drawdown: 0.02%
(105, 0.8, 0.1, 2.4): Return: 0.05%, Hit Ratio: 50.88%, Max Drawdown: 0.02%
(105, 0.8, 0.1, 2.5): Return: 0.05%, Hit Ratio: 51.3%, Max Drawdown: 0.02%
(105, 0.8, 0.1, 2.6): Return: 0.05%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(105, 0.8, 0.1, 2.7): Return: 0.05%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(105, 0.9, -0.2, 2.3): Return: 0.05%, Hit Ratio: 52.17%, Max Drawdown: 0.02%
(105, 0.9, -0.2, 2.4): Return: 0.05%, Hit Ratio: 50.54%, Max Drawdown: 0.02%
(105, 0.9, -0.2, 2.5): Return: 0.05%, Hit Ratio: 51.06%, Max Drawdown: 0.02%
(105, 0.9, -0.2, 2.6): Return: 0.05%, Hit Ratio: 51.58%, Max Drawdown: 0.02%
(105, 0.9, -0.2, 2.7): Return: 0.05%, Hit Ratio: 51.58%, Max Drawdown: 0.02%
(105, 0.9, -0.1, 2.3): Return: 0.05%, Hit Ratio: 53.12%, Max Drawdown: 0.02%
(105, 0.9, -0.1, 2.4): Return: 0.05%, Hit Ratio: 51.55%, Max Drawdown: 0.02%
(105, 0.9, -0.1, 2.5): Return: 0.05%, Hit Ratio: 52.04%, Max Drawdown: 0.02%
(105, 0.9, -0.1, 2.6): Return: 0.05%, Hit Ratio: 52.53%, Max Drawdown: 0.02%
(105, 0.9, -0.1, 2.7): Return: 0.05%, Hit Ratio: 52.53%, Max Drawdown: 0.02%
(105, 0.9, 0.1, 2.3): Return: 0.05%, Hit Ratio: 53.06%, Max Drawdown: 0.02%
(105, 0.9, 0.1, 2.4): Return: 0.05%, Hit Ratio: 51.52%, Max Drawdown: 0.02%
(105, 0.9, 0.1, 2.5): Return: 0.05%, Hit Ratio: 52.0%, Max Drawdown: 0.02%
(105, 0.9, 0.1, 2.6): Return: 0.05%, Hit Ratio: 52.48%, Max Drawdown: 0.02%
(105, 0.9, 0.1, 2.7): Return: 0.05%, Hit Ratio: 52.48%, Max Drawdown: 0.02%
(105, 0.9, 0.2, 2.3): Return: 0.05%, Hit Ratio: 51.49%, Max Drawdown: 0.02%
(105, 0.9, 0.2, 2.4): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(105, 0.9, 0.2, 2.5): Return: 0.05%, Hit Ratio: 50.49%, Max Drawdown: 0.02%
(105, 0.9, 0.2, 2.6): Return: 0.05%, Hit Ratio: 50.96%, Max Drawdown: 0.02%
(105, 0.9, 0.2, 2.7): Return: 0.05%, Hit Ratio: 50.96%, Max Drawdown: 0.02%
(100, 0.8, -0.2, 2.3): Return: 0.05%, Hit Ratio: 50.93%, Max Drawdown: 0.02%
(100, 0.8, -0.2, 2.4): Return: 0.05%, Hit Ratio: 50.93%, Max Drawdown: 0.02%
(100, 0.8, -0.2, 2.5): Return: 0.05%, Hit Ratio: 51.38%, Max Drawdown: 0.02%
(100, 0.8, -0.2, 2.6): Return: 0.05%, Hit Ratio: 51.38%, Max Drawdown: 0.02%
(100, 0.8, -0.2, 2.7): Return: 0.05%, Hit Ratio: 52.73%, Max Drawdown: 0.02%
(100, 0.8, -0.1, 2.3): Return: 0.05%, Hit Ratio: 50.89%, Max Drawdown: 0.02%
(100, 0.8, -0.1, 2.4): Return: 0.05%, Hit Ratio: 50.89%, Max Drawdown: 0.02%
(100, 0.8, -0.1, 2.5): Return: 0.05%, Hit Ratio: 51.33%, Max Drawdown: 0.02%
(100, 0.8, -0.1, 2.6): Return: 0.05%, Hit Ratio: 51.33%, Max Drawdown: 0.02%
(100, 0.8, -0.1, 2.7): Return: 0.05%, Hit Ratio: 52.63%, Max Drawdown: 0.02%
(100, 0.8, 0.0, 2.7): Return: 0.05%, Hit Ratio: 51.3%, Max Drawdown: 0.02%
(100, 0.8, 0.2, 2.7): Return: 0.05%, Hit Ratio: 51.24%, Max Drawdown: 0.02%
