(Lookback, Entry, Exit, Stop-loss)
Best HPs: (105, 0.9, 0.1, 2.8), Return: 10.47%, Hit Ratio: 47.83%, Max Drawdown: 3.92%
(105, 0.9, 0.1, 2.8): Return: 10.47%, Hit Ratio: 47.83%, Max Drawdown: 3.92%
(105, 0.9, 0.1, 2.8): Return: 10.47%, Hit Ratio: 47.83%, Max Drawdown: 3.92%
(105, 0.9, 0.1, 2.9): Return: 10.44%, Hit Ratio: 46.96%, Max Drawdown: 3.93%
(105, 0.9, 0.1, 2.9): Return: 10.44%, Hit Ratio: 46.96%, Max Drawdown: 3.93%
(105, 0.9, 0.1, 3.0): Return: 10.41%, Hit Ratio: 46.55%, Max Drawdown: 3.93%
(105, 0.9, 0.1, 3.0): Return: 10.41%, Hit Ratio: 46.55%, Max Drawdown: 3.93%
(105, 0.9, 0.1, 3.1): Return: 10.4%, Hit Ratio: 47.01%, Max Drawdown: 3.93%
(105, 0.9, 0.1, 3.2): Return: 10.4%, Hit Ratio: 47.01%, Max Drawdown: 3.93%
(105, 0.9, 0.1, 3.1): Return: 10.4%, Hit Ratio: 47.01%, Max Drawdown: 3.93%
(105, 0.9, 0.1, 3.2): Return: 10.4%, Hit Ratio: 47.01%, Max Drawdown: 3.93%
(110, 0.9, 0.1, 2.8): Return: 10.39%, Hit Ratio: 46.96%, Max Drawdown: 3.92%
(90, 0.8, -0.1, 3.2): Return: 10.37%, Hit Ratio: 43.18%, Max Drawdown: 3.93%
(90, 0.8, 0.2, 2.9): Return: 10.37%, Hit Ratio: 47.95%, Max Drawdown: 3.73%
(110, 0.9, 0.1, 2.9): Return: 10.36%, Hit Ratio: 46.09%, Max Drawdown: 3.93%
(110, 0.9, 0.1, 3.0): Return: 10.36%, Hit Ratio: 46.09%, Max Drawdown: 3.93%
(110, 0.9, 0.1, 3.1): Return: 10.36%, Hit Ratio: 46.55%, Max Drawdown: 3.93%
(90, 0.8, -0.1, 3.0): Return: 10.34%, Hit Ratio: 42.42%, Max Drawdown: 3.93%
(90, 0.8, -0.1, 3.1): Return: 10.34%, Hit Ratio: 42.42%, Max Drawdown: 3.93%
(105, 0.8, 0.1, 2.8): Return: 10.34%, Hit Ratio: 47.79%, Max Drawdown: 3.58%
(105, 0.8, 0.1, 2.8): Return: 10.34%, Hit Ratio: 47.79%, Max Drawdown: 3.58%
(110, 0.9, 0.1, 3.2): Return: 10.32%, Hit Ratio: 46.15%, Max Drawdown: 3.93%
(90, 0.8, 0.2, 2.8): Return: 10.31%, Hit Ratio: 48.28%, Max Drawdown: 3.74%
(105, 0.8, 0.1, 2.9): Return: 10.31%, Hit Ratio: 47.06%, Max Drawdown: 3.58%
(105, 0.8, 0.1, 2.9): Return: 10.31%, Hit Ratio: 47.06%, Max Drawdown: 3.58%
(105, 0.8, 0.1, 3.0): Return: 10.29%, Hit Ratio: 46.72%, Max Drawdown: 3.58%
(105, 0.8, 0.1, 3.0): Return: 10.29%, Hit Ratio: 46.72%, Max Drawdown: 3.58%
(90, 0.8, 0.0, 3.2): Return: 10.28%, Hit Ratio: 44.29%, Max Drawdown: 3.95%
(90, 0.8, 0.2, 3.2): Return: 10.28%, Hit Ratio: 47.62%, Max Drawdown: 3.74%
(110, 0.8, 0.1, 2.8): Return: 10.28%, Hit Ratio: 47.45%, Max Drawdown: 3.57%
(105, 0.8, 0.1, 3.1): Return: 10.27%, Hit Ratio: 47.45%, Max Drawdown: 3.58%
(105, 0.8, 0.1, 3.2): Return: 10.27%, Hit Ratio: 47.45%, Max Drawdown: 3.58%
(105, 0.8, 0.1, 3.1): Return: 10.27%, Hit Ratio: 47.45%, Max Drawdown: 3.58%
(105, 0.8, 0.1, 3.2): Return: 10.27%, Hit Ratio: 47.45%, Max Drawdown: 3.58%
(90, 0.8, 0.0, 3.0): Return: 10.26%, Hit Ratio: 43.57%, Max Drawdown: 3.95%
(90, 0.8, 0.0, 3.1): Return: 10.26%, Hit Ratio: 43.57%, Max Drawdown: 3.95%
