(Lookback, Entry, Exit, Stop-loss)
Best HPs: (70, 1.0, 0.3, 3.6), Return: 26.34%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(70, 1.0, 0.3, 3.6): Return: 26.34%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(70, 1.0, 0.3, 3.7): Return: 26.34%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(70, 1.0, 0.4, 3.6): Return: 26.34%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(70, 1.0, 0.4, 3.7): Return: 26.34%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(70, 1.0, 0.5, 3.6): Return: 26.33%, Hit Ratio: 75.34%, Max Drawdown: 3.44%
(70, 1.0, 0.5, 3.7): Return: 26.33%, Hit Ratio: 75.34%, Max Drawdown: 3.44%
(70, 1.0, 0.6, 3.6): Return: 26.33%, Hit Ratio: 75.68%, Max Drawdown: 3.44%
(70, 1.0, 0.6, 3.7): Return: 26.33%, Hit Ratio: 75.68%, Max Drawdown: 3.44%
(70, 1.0, 0.7, 3.6): Return: 26.33%, Hit Ratio: 75.68%, Max Drawdown: 3.44%
(70, 1.0, 0.7, 3.7): Return: 26.33%, Hit Ratio: 75.68%, Max Drawdown: 3.44%
(65, 1.0, 0.3, 3.5): Return: 26.31%, Hit Ratio: 78.57%, Max Drawdown: 3.44%
(65, 1.0, 0.3, 3.6): Return: 26.31%, Hit Ratio: 78.57%, Max Drawdown: 3.44%
(65, 1.0, 0.3, 3.7): Return: 26.31%, Hit Ratio: 78.57%, Max Drawdown: 3.44%
(65, 1.0, 0.3, 3.5): Return: 26.31%, Hit Ratio: 78.57%, Max Drawdown: 3.44%
(65, 1.0, 0.3, 3.6): Return: 26.31%, Hit Ratio: 78.57%, Max Drawdown: 3.44%
(65, 1.0, 0.3, 3.7): Return: 26.31%, Hit Ratio: 78.57%, Max Drawdown: 3.44%
(65, 1.0, 0.4, 3.5): Return: 26.3%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(65, 1.0, 0.4, 3.6): Return: 26.3%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(65, 1.0, 0.4, 3.7): Return: 26.3%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(65, 1.0, 0.5, 3.5): Return: 26.3%, Hit Ratio: 77.78%, Max Drawdown: 3.44%
(65, 1.0, 0.5, 3.6): Return: 26.3%, Hit Ratio: 77.78%, Max Drawdown: 3.44%
(65, 1.0, 0.5, 3.7): Return: 26.3%, Hit Ratio: 77.78%, Max Drawdown: 3.44%
(65, 1.0, 0.6, 3.5): Return: 26.3%, Hit Ratio: 75.68%, Max Drawdown: 3.44%
(65, 1.0, 0.6, 3.6): Return: 26.3%, Hit Ratio: 75.68%, Max Drawdown: 3.44%
(65, 1.0, 0.6, 3.7): Return: 26.3%, Hit Ratio: 75.68%, Max Drawdown: 3.44%
(65, 1.0, 0.7, 3.5): Return: 26.3%, Hit Ratio: 76.0%, Max Drawdown: 3.44%
(65, 1.0, 0.7, 3.6): Return: 26.3%, Hit Ratio: 76.0%, Max Drawdown: 3.44%
(65, 1.0, 0.7, 3.7): Return: 26.3%, Hit Ratio: 76.0%, Max Drawdown: 3.44%
(65, 1.0, 0.4, 3.5): Return: 26.3%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(65, 1.0, 0.4, 3.6): Return: 26.3%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(65, 1.0, 0.4, 3.7): Return: 26.3%, Hit Ratio: 77.46%, Max Drawdown: 3.44%
(65, 1.0, 0.5, 3.5): Return: 26.3%, Hit Ratio: 77.78%, Max Drawdown: 3.44%
(65, 1.0, 0.5, 3.6): Return: 26.3%, Hit Ratio: 77.78%, Max Drawdown: 3.44%
(65, 1.0, 0.5, 3.7): Return: 26.3%, Hit Ratio: 77.78%, Max Drawdown: 3.44%
(65, 1.0, 0.6, 3.5): Return: 26.3%, Hit Ratio: 75.68%, Max Drawdown: 3.44%
(65, 1.0, 0.6, 3.6): Return: 26.3%, Hit Ratio: 75.68%, Max Drawdown: 3.44%
(65, 1.0, 0.6, 3.7): Return: 26.3%, Hit Ratio: 75.68%, Max Drawdown: 3.44%
(65, 1.0, 0.7, 3.5): Return: 26.3%, Hit Ratio: 76.0%, Max Drawdown: 3.44%
(65, 1.0, 0.7, 3.6): Return: 26.3%, Hit Ratio: 76.0%, Max Drawdown: 3.44%
(65, 1.0, 0.7, 3.7): Return: 26.3%, Hit Ratio: 76.0%, Max Drawdown: 3.44%
(70, 0.9, 0.3, 3.6): Return: 25.92%, Hit Ratio: 77.91%, Max Drawdown: 3.45%
(70, 0.9, 0.3, 3.7): Return: 25.92%, Hit Ratio: 77.91%, Max Drawdown: 3.45%
