Date,High,Low,Open,Close,Volume,Adj Close
2019-02-21,15250.0,15050.0,15200.0,15100.0,883514.0,13732.1796875
2019-02-22,15000.0,14750.0,14950.0,14850.0,1546763.0,13504.826171875
2019-02-25,15050.0,14850.0,14900.0,14900.0,905856.0,13550.296875
2019-02-26,14950.0,14700.0,14900.0,14700.0,890582.0,13368.4140625
2019-02-27,14850.0,14500.0,14650.0,14800.0,1573961.0,13459.35546875
2019-02-28,14800.0,14600.0,14800.0,14800.0,2377878.0,13459.35546875
2019-03-04,14750.0,14350.0,14700.0,14400.0,1547446.0,13095.5888671875
2019-03-05,14400.0,14150.0,14400.0,14250.0,1286767.0,12959.17578125
2019-03-06,14450.0,14150.0,14350.0,14350.0,1117292.0,13050.1181640625
2019-03-07,14450.0,14150.0,14400.0,14200.0,905411.0,12913.7060546875
2019-03-08,14200.0,14000.0,14150.0,14000.0,651905.0,12731.822265625
2019-03-11,14200.0,13950.0,13950.0,14150.0,663971.0,12868.2353515625
2019-03-12,14450.0,14150.0,14200.0,14400.0,841522.0,13095.5888671875
2019-03-13,14550.0,14250.0,14300.0,14550.0,715885.0,13232.0009765625
2019-03-14,14600.0,14350.0,14550.0,14350.0,1578814.0,13050.1181640625
2019-03-15,14850.0,14350.0,14400.0,14850.0,3539125.0,13504.826171875
2019-03-18,15000.0,14750.0,14900.0,14950.0,763184.0,13595.767578125
2019-03-19,15050.0,14800.0,15000.0,14900.0,995019.0,13550.296875
2019-03-20,15000.0,14750.0,14800.0,15000.0,581438.0,13641.2392578125
2019-03-21,15000.0,14600.0,14800.0,14650.0,1055925.0,13322.943359375
2019-03-22,14550.0,14000.0,14500.0,14050.0,23513784.0,12777.29296875
2019-03-25,14000.0,13350.0,13900.0,13400.0,3167652.0,12186.173828125
2019-03-26,13550.0,13350.0,13500.0,13350.0,1318663.0,12140.7021484375
2019-03-27,13650.0,13450.0,13450.0,13500.0,1587553.0,12277.1142578125
2019-03-28,13650.0,13450.0,13450.0,13550.0,1634096.0,12322.5849609375
2019-03-29,13850.0,13550.0,13600.0,13750.0,1995723.0,12504.46875
2019-04-01,14250.0,13800.0,13850.0,14150.0,2079046.0,12868.2353515625
2019-04-02,14350.0,14150.0,14150.0,14250.0,1444377.0,12959.17578125
2019-04-03,14400.0,14100.0,14100.0,14400.0,1241047.0,13095.5888671875
2019-04-04,14600.0,14350.0,14450.0,14450.0,1666798.0,13141.060546875
2019-04-05,14600.0,14350.0,14500.0,14400.0,887367.0,13095.5888671875
2019-04-08,14500.0,14300.0,14350.0,14300.0,1227406.0,13004.6474609375
2019-04-09,14450.0,14300.0,14400.0,14350.0,1097314.0,13050.1181640625
2019-04-10,14350.0,14050.0,14250.0,14350.0,1718389.0,13050.1181640625
