(Lookback, Entry, Exit, Stop-loss)
Best HPs: (50, 1.3, -0.1, 2.5), Return: 3.77%, Hit Ratio: 41.18%, Max Drawdown: 2.15%
(50, 1.3, -0.1, 2.5): Return: 3.77%, Hit Ratio: 41.18%, Max Drawdown: 2.15%
(50, 1.3, -0.1, 2.4): Return: 3.76%, Hit Ratio: 40.0%, Max Drawdown: 2.15%
(50, 1.3, -0.1, 2.3): Return: 3.58%, Hit Ratio: 38.78%, Max Drawdown: 2.33%
(50, 1.3, 0.1, 2.5): Return: 2.85%, Hit Ratio: 44.23%, Max Drawdown: 2.15%
(50, 1.3, 0.1, 2.4): Return: 2.84%, Hit Ratio: 43.14%, Max Drawdown: 2.15%
(50, 1.3, -0.1, 2.6): Return: 2.8%, Hit Ratio: 38.89%, Max Drawdown: 3.22%
(50, 1.3, 0.0, 2.5): Return: 2.67%, Hit Ratio: 42.31%, Max Drawdown: 2.32%
(50, 1.3, 0.0, 2.4): Return: 2.66%, Hit Ratio: 41.18%, Max Drawdown: 2.32%
(50, 1.3, 0.1, 2.3): Return: 2.65%, Hit Ratio: 42.0%, Max Drawdown: 2.33%
(50, 1.3, 0.0, 2.3): Return: 2.48%, Hit Ratio: 40.0%, Max Drawdown: 2.5%
(60, 1.5, 0.1, 2.3): Return: 2.46%, Hit Ratio: 50.0%, Max Drawdown: 1.8%
(50, 1.3, 0.2, 2.5): Return: 2.36%, Hit Ratio: 44.23%, Max Drawdown: 2.16%
(50, 1.3, 0.2, 2.4): Return: 2.35%, Hit Ratio: 43.14%, Max Drawdown: 2.16%
(65, 1.6, 0.1, 2.3): Return: 2.28%, Hit Ratio: 55.56%, Max Drawdown: 1.81%
(65, 1.6, 0.1, 2.3): Return: 2.28%, Hit Ratio: 55.56%, Max Drawdown: 1.81%
(50, 1.3, 0.2, 2.3): Return: 2.17%, Hit Ratio: 42.0%, Max Drawdown: 2.34%
(60, 1.5, 0.0, 2.3): Return: 2.15%, Hit Ratio: 47.22%, Max Drawdown: 1.8%
(60, 1.5, 0.1, 2.5): Return: 2.14%, Hit Ratio: 51.28%, Max Drawdown: 1.8%
(60, 1.5, 0.1, 2.6): Return: 2.14%, Hit Ratio: 51.28%, Max Drawdown: 1.8%
(60, 1.5, 0.1, 2.7): Return: 2.14%, Hit Ratio: 51.28%, Max Drawdown: 1.8%
(65, 1.6, 0.1, 2.7): Return: 2.09%, Hit Ratio: 56.25%, Max Drawdown: 1.8%
(65, 1.6, 0.1, 2.7): Return: 2.09%, Hit Ratio: 56.25%, Max Drawdown: 1.8%
(60, 1.6, 0.1, 2.3): Return: 2.0%, Hit Ratio: 55.56%, Max Drawdown: 1.8%
(60, 1.5, 0.2, 2.3): Return: 1.99%, Hit Ratio: 50.0%, Max Drawdown: 2.06%
(60, 1.5, 0.1, 2.4): Return: 1.95%, Hit Ratio: 50.0%, Max Drawdown: 1.8%
(60, 1.5, -0.1, 2.3): Return: 1.92%, Hit Ratio: 42.86%, Max Drawdown: 1.93%
(50, 1.6, 0.1, 2.5): Return: 1.88%, Hit Ratio: 57.58%, Max Drawdown: 1.8%
(65, 1.7, 0.1, 2.3): Return: 1.88%, Hit Ratio: 65.0%, Max Drawdown: 1.8%
(65, 1.7, 0.1, 2.3): Return: 1.88%, Hit Ratio: 65.0%, Max Drawdown: 1.8%
(50, 1.3, 0.1, 2.6): Return: 1.87%, Hit Ratio: 41.82%, Max Drawdown: 3.22%
(50, 1.6, 0.1, 2.4): Return: 1.87%, Hit Ratio: 56.25%, Max Drawdown: 1.8%
(65, 1.6, -0.2, 2.3): Return: 1.86%, Hit Ratio: 50.0%, Max Drawdown: 1.82%
(65, 1.6, -0.2, 2.3): Return: 1.86%, Hit Ratio: 50.0%, Max Drawdown: 1.82%
(60, 1.5, 0.0, 2.5): Return: 1.83%, Hit Ratio: 48.72%, Max Drawdown: 1.8%
(60, 1.5, 0.0, 2.6): Return: 1.83%, Hit Ratio: 48.72%, Max Drawdown: 1.8%
(60, 1.5, 0.0, 2.7): Return: 1.83%, Hit Ratio: 48.72%, Max Drawdown: 1.8%
(50, 1.5, 0.1, 2.5): Return: 1.81%, Hit Ratio: 50.0%, Max Drawdown: 1.8%
(50, 1.5, 0.1, 2.4): Return: 1.8%, Hit Ratio: 48.72%, Max Drawdown: 1.8%
(65, 1.6, -0.1, 2.3): Return: 1.79%, Hit Ratio: 53.85%, Max Drawdown: 1.86%
(65, 1.6, 0.2, 2.3): Return: 1.79%, Hit Ratio: 51.85%, Max Drawdown: 2.06%
(65, 1.6, -0.1, 2.3): Return: 1.79%, Hit Ratio: 53.85%, Max Drawdown: 1.86%
(65, 1.6, 0.2, 2.3): Return: 1.79%, Hit Ratio: 51.85%, Max Drawdown: 2.06%
(65, 1.6, 0.1, 2.5): Return: 1.76%, Hit Ratio: 54.84%, Max Drawdown: 1.8%
(65, 1.6, 0.1, 2.6): Return: 1.76%, Hit Ratio: 54.84%, Max Drawdown: 1.8%
(65, 1.6, 0.1, 2.5): Return: 1.76%, Hit Ratio: 54.84%, Max Drawdown: 1.8%
(65, 1.6, 0.1, 2.6): Return: 1.76%, Hit Ratio: 54.84%, Max Drawdown: 1.8%
(50, 1.3, 0.0, 2.6): Return: 1.7%, Hit Ratio: 40.0%, Max Drawdown: 3.39%
(60, 1.6, 0.0, 2.3): Return: 1.7%, Hit Ratio: 51.85%, Max Drawdown: 1.8%
(50, 1.6, 0.1, 2.3): Return: 1.69%, Hit Ratio: 54.84%, Max Drawdown: 1.8%
(65, 1.7, 0.1, 2.7): Return: 1.69%, Hit Ratio: 64.0%, Max Drawdown: 1.8%
(65, 1.7, 0.1, 2.7): Return: 1.69%, Hit Ratio: 64.0%, Max Drawdown: 1.8%
(60, 1.6, 0.1, 2.5): Return: 1.68%, Hit Ratio: 56.67%, Max Drawdown: 1.8%
(60, 1.6, 0.1, 2.6): Return: 1.68%, Hit Ratio: 56.67%, Max Drawdown: 1.8%
(60, 1.6, 0.1, 2.7): Return: 1.68%, Hit Ratio: 56.67%, Max Drawdown: 1.8%
(60, 1.5, 0.2, 2.5): Return: 1.66%, Hit Ratio: 51.28%, Max Drawdown: 2.06%
(60, 1.5, 0.2, 2.6): Return: 1.66%, Hit Ratio: 51.28%, Max Drawdown: 2.06%
(60, 1.5, 0.2, 2.7): Return: 1.66%, Hit Ratio: 51.28%, Max Drawdown: 2.06%
(65, 1.6, 0.0, 2.3): Return: 1.65%, Hit Ratio: 53.85%, Max Drawdown: 1.88%
(65, 1.6, 0.0, 2.3): Return: 1.65%, Hit Ratio: 53.85%, Max Drawdown: 1.88%
(60, 1.5, 0.0, 2.4): Return: 1.64%, Hit Ratio: 47.37%, Max Drawdown: 1.8%
(50, 1.4, 0.1, 2.5): Return: 1.63%, Hit Ratio: 47.73%, Max Drawdown: 1.8%
(50, 1.5, 0.0, 2.5): Return: 1.63%, Hit Ratio: 47.5%, Max Drawdown: 1.8%
(50, 1.4, 0.1, 2.4): Return: 1.62%, Hit Ratio: 46.51%, Max Drawdown: 1.8%
(50, 1.5, 0.0, 2.4): Return: 1.62%, Hit Ratio: 46.15%, Max Drawdown: 1.8%
(50, 1.5, 0.1, 2.3): Return: 1.61%, Hit Ratio: 47.37%, Max Drawdown: 1.8%
(65, 1.6, -0.1, 2.7): Return: 1.61%, Hit Ratio: 54.84%, Max Drawdown: 1.86%
(65, 1.6, -0.1, 2.7): Return: 1.61%, Hit Ratio: 54.84%, Max Drawdown: 1.86%
(65, 1.6, 0.2, 2.7): Return: 1.6%, Hit Ratio: 53.12%, Max Drawdown: 2.06%
(65, 1.6, 0.2, 2.7): Return: 1.6%, Hit Ratio: 53.12%, Max Drawdown: 2.06%
(60, 1.5, -0.1, 2.5): Return: 1.59%, Hit Ratio: 44.74%, Max Drawdown: 1.93%
(60, 1.5, -0.1, 2.6): Return: 1.59%, Hit Ratio: 44.74%, Max Drawdown: 1.93%
(60, 1.5, -0.1, 2.7): Return: 1.59%, Hit Ratio: 44.74%, Max Drawdown: 1.93%
(50, 1.6, 0.0, 2.5): Return: 1.58%, Hit Ratio: 54.55%, Max Drawdown: 1.8%
(50, 1.6, 0.0, 2.4): Return: 1.57%, Hit Ratio: 53.12%, Max Drawdown: 1.8%
(65, 1.6, 0.1, 2.4): Return: 1.56%, Hit Ratio: 51.72%, Max Drawdown: 1.81%
(65, 1.6, 0.1, 2.4): Return: 1.56%, Hit Ratio: 51.72%, Max Drawdown: 1.81%
(60, 1.6, 0.2, 2.3): Return: 1.51%, Hit Ratio: 51.85%, Max Drawdown: 2.06%
(60, 1.7, 0.1, 2.3): Return: 1.51%, Hit Ratio: 52.38%, Max Drawdown: 1.8%
(60, 1.6, 0.1, 2.4): Return: 1.49%, Hit Ratio: 55.17%, Max Drawdown: 1.8%
(60, 1.5, 0.2, 2.4): Return: 1.48%, Hit Ratio: 50.0%, Max Drawdown: 2.06%
(65, 1.6, 0.0, 2.7): Return: 1.47%, Hit Ratio: 54.84%, Max Drawdown: 1.88%
(65, 1.6, 0.0, 2.7): Return: 1.47%, Hit Ratio: 54.84%, Max Drawdown: 1.88%
(50, 1.4, 0.0, 2.5): Return: 1.45%, Hit Ratio: 45.45%, Max Drawdown: 1.8%
(50, 1.4, 0.0, 2.4): Return: 1.44%, Hit Ratio: 44.19%, Max Drawdown: 1.8%
(50, 1.4, 0.1, 2.3): Return: 1.43%, Hit Ratio: 45.24%, Max Drawdown: 1.8%
(50, 1.5, 0.0, 2.3): Return: 1.43%, Hit Ratio: 44.74%, Max Drawdown: 1.8%
(65, 1.6, -0.2, 2.7): Return: 1.43%, Hit Ratio: 48.39%, Max Drawdown: 1.82%
(65, 1.6, -0.2, 2.7): Return: 1.43%, Hit Ratio: 48.39%, Max Drawdown: 1.82%
(70, 1.7, 0.2, 2.5): Return: 1.42%, Hit Ratio: 58.33%, Max Drawdown: 1.8%
(70, 1.7, 0.2, 2.6): Return: 1.42%, Hit Ratio: 58.33%, Max Drawdown: 1.8%
(70, 1.7, 0.2, 2.7): Return: 1.42%, Hit Ratio: 58.33%, Max Drawdown: 1.8%
(60, 1.5, -0.1, 2.4): Return: 1.41%, Hit Ratio: 43.24%, Max Drawdown: 1.93%
(70, 1.7, 0.2, 2.3): Return: 1.41%, Hit Ratio: 57.14%, Max Drawdown: 1.8%
