(Lookback, Entry, Exit, Stop-loss)
Best HPs: (100, 2.2, 0.3, 2.3), Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(100, 2.2, 0.3, 2.3): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(100, 2.2, 0.4, 2.3): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(100, 2.2, 0.4, 2.5): Return: 0.04%, Hit Ratio: 80.0%, Max Drawdown: 0.08%
(100, 2.2, 0.4, 2.6): Return: 0.04%, Hit Ratio: 80.0%, Max Drawdown: 0.08%
(100, 2.2, 0.5, 2.3): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(100, 2.2, 0.5, 2.5): Return: 0.04%, Hit Ratio: 80.0%, Max Drawdown: 0.08%
(100, 2.2, 0.5, 2.6): Return: 0.04%, Hit Ratio: 80.0%, Max Drawdown: 0.08%
(100, 2.2, 0.6, 2.3): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(100, 2.2, 0.6, 2.5): Return: 0.04%, Hit Ratio: 80.0%, Max Drawdown: 0.08%
(100, 2.2, 0.6, 2.6): Return: 0.04%, Hit Ratio: 80.0%, Max Drawdown: 0.08%
(100, 2.2, 0.7, 2.3): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(100, 2.2, 0.7, 2.5): Return: 0.04%, Hit Ratio: 80.0%, Max Drawdown: 0.08%
(100, 2.2, 0.7, 2.6): Return: 0.04%, Hit Ratio: 80.0%, Max Drawdown: 0.08%
(100, 2.2, 0.3, 2.5): Return: 0.03%, Hit Ratio: 60.0%, Max Drawdown: 0.1%
(100, 2.2, 0.3, 2.6): Return: 0.03%, Hit Ratio: 60.0%, Max Drawdown: 0.1%
(90, 2.2, 0.3, 2.4): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.11%
(90, 2.2, 0.3, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.11%
(90, 2.2, 0.4, 2.4): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.11%
(90, 2.2, 0.4, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.11%
(90, 2.2, 0.5, 2.4): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.11%
(90, 2.2, 0.5, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.11%
(90, 2.2, 0.6, 2.4): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.11%
(90, 2.2, 0.6, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.11%
(105, 2.1, 0.4, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(105, 2.1, 0.4, 2.6): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(105, 2.1, 0.5, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(105, 2.1, 0.5, 2.6): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(105, 2.1, 0.6, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(105, 2.1, 0.6, 2.6): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(105, 2.1, 0.7, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(105, 2.1, 0.7, 2.6): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(100, 2.1, 0.3, 2.3): Return: 0.01%, Hit Ratio: 25.0%, Max Drawdown: 0.07%
(100, 2.1, 0.4, 2.3): Return: 0.01%, Hit Ratio: 25.0%, Max Drawdown: 0.07%
(100, 2.1, 0.4, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(100, 2.1, 0.4, 2.6): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(100, 2.1, 0.5, 2.3): Return: 0.01%, Hit Ratio: 25.0%, Max Drawdown: 0.07%
(100, 2.1, 0.5, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(100, 2.1, 0.5, 2.6): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(100, 2.1, 0.6, 2.3): Return: 0.01%, Hit Ratio: 25.0%, Max Drawdown: 0.07%
(100, 2.1, 0.6, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(100, 2.1, 0.6, 2.6): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(100, 2.1, 0.7, 2.3): Return: 0.01%, Hit Ratio: 25.0%, Max Drawdown: 0.07%
(100, 2.1, 0.7, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(100, 2.1, 0.7, 2.6): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
(100, 2.2, 0.4, 2.4): Return: 0.01%, Hit Ratio: 75.0%, Max Drawdown: 0.08%
(100, 2.2, 0.4, 2.7): Return: 0.01%, Hit Ratio: 66.67%, Max Drawdown: 0.11%
(100, 2.2, 0.5, 2.4): Return: 0.01%, Hit Ratio: 75.0%, Max Drawdown: 0.08%
(100, 2.2, 0.5, 2.7): Return: 0.01%, Hit Ratio: 66.67%, Max Drawdown: 0.11%
(100, 2.2, 0.6, 2.4): Return: 0.01%, Hit Ratio: 75.0%, Max Drawdown: 0.08%
(100, 2.2, 0.6, 2.7): Return: 0.01%, Hit Ratio: 66.67%, Max Drawdown: 0.11%
(100, 2.2, 0.7, 2.4): Return: 0.01%, Hit Ratio: 75.0%, Max Drawdown: 0.08%
(100, 2.2, 0.7, 2.7): Return: 0.01%, Hit Ratio: 66.67%, Max Drawdown: 0.11%
(105, 2.1, 0.4, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.11%
