(Lookback, Entry, Exit, Stop-loss)
Best HPs: (100, 0.9, 0.0, 3.5), Return: 0.25%, Hit Ratio: 65.43%, Max Drawdown: 0.14%
(100, 0.9, 0.0, 3.5): Return: 0.25%, Hit Ratio: 65.43%, Max Drawdown: 0.14%
(100, 0.9, 0.0, 3.6): Return: 0.25%, Hit Ratio: 65.43%, Max Drawdown: 0.14%
(100, 0.9, 0.0, 3.7): Return: 0.25%, Hit Ratio: 65.43%, Max Drawdown: 0.14%
(110, 0.8, -0.1, 3.5): Return: 0.25%, Hit Ratio: 61.54%, Max Drawdown: 0.14%
(110, 0.8, -0.1, 3.6): Return: 0.25%, Hit Ratio: 61.54%, Max Drawdown: 0.14%
(110, 0.8, -0.1, 3.7): Return: 0.25%, Hit Ratio: 61.54%, Max Drawdown: 0.14%
(100, 0.9, 0.0, 3.3): Return: 0.24%, Hit Ratio: 65.0%, Max Drawdown: 0.14%
(100, 0.9, 0.0, 3.4): Return: 0.24%, Hit Ratio: 65.0%, Max Drawdown: 0.14%
(110, 0.8, -0.2, 3.3): Return: 0.24%, Hit Ratio: 62.79%, Max Drawdown: 0.15%
(110, 0.8, -0.2, 3.4): Return: 0.24%, Hit Ratio: 62.79%, Max Drawdown: 0.15%
(110, 0.8, -0.2, 3.5): Return: 0.24%, Hit Ratio: 63.22%, Max Drawdown: 0.15%
(110, 0.8, -0.2, 3.6): Return: 0.24%, Hit Ratio: 63.22%, Max Drawdown: 0.15%
(110, 0.8, -0.2, 3.7): Return: 0.24%, Hit Ratio: 63.22%, Max Drawdown: 0.15%
(110, 0.8, -0.1, 3.3): Return: 0.24%, Hit Ratio: 61.11%, Max Drawdown: 0.14%
(110, 0.8, -0.1, 3.4): Return: 0.24%, Hit Ratio: 61.11%, Max Drawdown: 0.14%
(105, 0.8, -0.1, 3.6): Return: 0.23%, Hit Ratio: 61.11%, Max Drawdown: 0.14%
(105, 0.8, -0.1, 3.7): Return: 0.23%, Hit Ratio: 61.11%, Max Drawdown: 0.14%
(105, 0.8, -0.1, 3.6): Return: 0.23%, Hit Ratio: 61.11%, Max Drawdown: 0.14%
(105, 0.8, -0.1, 3.7): Return: 0.23%, Hit Ratio: 61.11%, Max Drawdown: 0.14%
(110, 0.9, -0.2, 3.5): Return: 0.23%, Hit Ratio: 64.1%, Max Drawdown: 0.14%
(110, 0.9, -0.2, 3.6): Return: 0.23%, Hit Ratio: 64.1%, Max Drawdown: 0.14%
(110, 0.9, -0.2, 3.7): Return: 0.23%, Hit Ratio: 64.1%, Max Drawdown: 0.14%
(105, 0.8, -0.1, 3.3): Return: 0.22%, Hit Ratio: 60.67%, Max Drawdown: 0.14%
(105, 0.8, -0.1, 3.4): Return: 0.22%, Hit Ratio: 60.67%, Max Drawdown: 0.14%
(105, 0.8, -0.1, 3.5): Return: 0.22%, Hit Ratio: 60.67%, Max Drawdown: 0.14%
(100, 0.9, -0.2, 3.3): Return: 0.22%, Hit Ratio: 62.34%, Max Drawdown: 0.14%
(100, 0.9, -0.2, 3.4): Return: 0.22%, Hit Ratio: 62.34%, Max Drawdown: 0.14%
(100, 0.9, -0.2, 3.5): Return: 0.22%, Hit Ratio: 62.82%, Max Drawdown: 0.14%
(100, 0.9, -0.2, 3.6): Return: 0.22%, Hit Ratio: 62.82%, Max Drawdown: 0.14%
(100, 0.9, -0.2, 3.7): Return: 0.22%, Hit Ratio: 62.82%, Max Drawdown: 0.14%
(105, 0.8, -0.1, 3.3): Return: 0.22%, Hit Ratio: 60.67%, Max Drawdown: 0.14%
(105, 0.8, -0.1, 3.4): Return: 0.22%, Hit Ratio: 60.67%, Max Drawdown: 0.14%
(105, 0.8, -0.1, 3.5): Return: 0.22%, Hit Ratio: 60.67%, Max Drawdown: 0.14%
(110, 0.8, 0.0, 3.5): Return: 0.22%, Hit Ratio: 62.37%, Max Drawdown: 0.15%
(110, 0.8, 0.0, 3.6): Return: 0.22%, Hit Ratio: 62.37%, Max Drawdown: 0.15%
(110, 0.8, 0.0, 3.7): Return: 0.22%, Hit Ratio: 62.37%, Max Drawdown: 0.15%
(110, 0.9, -0.2, 3.3): Return: 0.22%, Hit Ratio: 63.64%, Max Drawdown: 0.14%
(110, 0.9, -0.2, 3.4): Return: 0.22%, Hit Ratio: 63.64%, Max Drawdown: 0.14%
