(Lookback, Entry, Exit, Stop-loss)
Best HPs: (60, 0.8, -0.7, 2.8), Return: 1.48%, Hit Ratio: 85.96%, Max Drawdown: 0.29%
(60, 0.8, -0.7, 2.8): Return: 1.48%, Hit Ratio: 85.96%, Max Drawdown: 0.29%
(60, 0.8, -0.7, 2.9): Return: 1.48%, Hit Ratio: 85.96%, Max Drawdown: 0.29%
(70, 0.8, -0.7, 2.9): Return: 1.48%, Hit Ratio: 86.21%, Max Drawdown: 0.29%
(70, 0.8, -0.7, 3.0): Return: 1.48%, Hit Ratio: 86.21%, Max Drawdown: 0.29%
(70, 0.8, -0.7, 3.1): Return: 1.48%, Hit Ratio: 86.21%, Max Drawdown: 0.29%
(65, 0.8, -0.7, 2.8): Return: 1.47%, Hit Ratio: 86.44%, Max Drawdown: 0.29%
(65, 0.8, -0.7, 2.9): Return: 1.47%, Hit Ratio: 86.44%, Max Drawdown: 0.29%
(65, 0.8, -0.7, 3.0): Return: 1.47%, Hit Ratio: 86.44%, Max Drawdown: 0.29%
(65, 0.8, -0.5, 2.8): Return: 1.47%, Hit Ratio: 84.13%, Max Drawdown: 0.29%
(65, 0.8, -0.5, 2.9): Return: 1.47%, Hit Ratio: 84.13%, Max Drawdown: 0.29%
(65, 0.8, -0.5, 3.0): Return: 1.47%, Hit Ratio: 84.13%, Max Drawdown: 0.29%
(65, 0.9, -0.7, 2.8): Return: 1.47%, Hit Ratio: 86.0%, Max Drawdown: 0.29%
(65, 0.9, -0.7, 2.9): Return: 1.47%, Hit Ratio: 86.0%, Max Drawdown: 0.29%
(65, 0.9, -0.7, 3.0): Return: 1.47%, Hit Ratio: 86.0%, Max Drawdown: 0.29%
(65, 0.9, -0.5, 2.8): Return: 1.47%, Hit Ratio: 83.33%, Max Drawdown: 0.29%
(65, 0.9, -0.5, 2.9): Return: 1.47%, Hit Ratio: 83.33%, Max Drawdown: 0.29%
(65, 0.9, -0.5, 3.0): Return: 1.47%, Hit Ratio: 83.33%, Max Drawdown: 0.29%
(60, 0.8, -0.5, 2.8): Return: 1.47%, Hit Ratio: 81.67%, Max Drawdown: 0.29%
(60, 0.8, -0.5, 2.9): Return: 1.47%, Hit Ratio: 81.67%, Max Drawdown: 0.29%
(65, 0.8, -0.7, 2.8): Return: 1.47%, Hit Ratio: 86.44%, Max Drawdown: 0.29%
(65, 0.8, -0.7, 2.9): Return: 1.47%, Hit Ratio: 86.44%, Max Drawdown: 0.29%
(65, 0.8, -0.7, 3.0): Return: 1.47%, Hit Ratio: 86.44%, Max Drawdown: 0.29%
(65, 0.8, -0.5, 2.8): Return: 1.47%, Hit Ratio: 84.13%, Max Drawdown: 0.29%
(65, 0.8, -0.5, 2.9): Return: 1.47%, Hit Ratio: 84.13%, Max Drawdown: 0.29%
(65, 0.8, -0.5, 3.0): Return: 1.47%, Hit Ratio: 84.13%, Max Drawdown: 0.29%
(65, 0.9, -0.7, 2.8): Return: 1.47%, Hit Ratio: 86.0%, Max Drawdown: 0.29%
(65, 0.9, -0.7, 2.9): Return: 1.47%, Hit Ratio: 86.0%, Max Drawdown: 0.29%
(65, 0.9, -0.7, 3.0): Return: 1.47%, Hit Ratio: 86.0%, Max Drawdown: 0.29%
(65, 0.9, -0.5, 2.8): Return: 1.47%, Hit Ratio: 83.33%, Max Drawdown: 0.29%
(65, 0.9, -0.5, 2.9): Return: 1.47%, Hit Ratio: 83.33%, Max Drawdown: 0.29%
(65, 0.9, -0.5, 3.0): Return: 1.47%, Hit Ratio: 83.33%, Max Drawdown: 0.29%
(70, 0.9, -0.7, 2.9): Return: 1.47%, Hit Ratio: 85.71%, Max Drawdown: 0.29%
(70, 0.9, -0.7, 3.0): Return: 1.47%, Hit Ratio: 85.71%, Max Drawdown: 0.29%
(70, 0.9, -0.7, 3.1): Return: 1.47%, Hit Ratio: 85.71%, Max Drawdown: 0.29%
(60, 0.8, -0.6, 2.8): Return: 1.46%, Hit Ratio: 84.21%, Max Drawdown: 0.29%
(60, 0.8, -0.6, 2.9): Return: 1.46%, Hit Ratio: 84.21%, Max Drawdown: 0.29%
(65, 0.8, -0.6, 2.8): Return: 1.45%, Hit Ratio: 83.61%, Max Drawdown: 0.29%
(65, 0.8, -0.6, 2.9): Return: 1.45%, Hit Ratio: 83.61%, Max Drawdown: 0.29%
