(Lookback, Entry, Exit, Stop-loss)
Best HPs: (40, 0.8, 0.1, 3.2), Return: 0.52%, Hit Ratio: 54.67%, Max Drawdown: 0.1%
(40, 0.8, 0.1, 3.2): Return: 0.52%, Hit Ratio: 54.67%, Max Drawdown: 0.1%
(40, 0.8, 0.1, 3.0): Return: 0.51%, Hit Ratio: 52.0%, Max Drawdown: 0.1%
(40, 0.8, 0.1, 3.1): Return: 0.51%, Hit Ratio: 53.33%, Max Drawdown: 0.1%
(40, 0.9, 0.1, 3.1): Return: 0.51%, Hit Ratio: 50.75%, Max Drawdown: 0.06%
(40, 0.9, 0.1, 3.2): Return: 0.51%, Hit Ratio: 52.24%, Max Drawdown: 0.06%
(40, 0.9, 0.1, 3.0): Return: 0.5%, Hit Ratio: 49.25%, Max Drawdown: 0.06%
(40, 0.8, 0.1, 2.8): Return: 0.49%, Hit Ratio: 50.0%, Max Drawdown: 0.1%
(40, 0.8, 0.1, 2.9): Return: 0.49%, Hit Ratio: 51.32%, Max Drawdown: 0.1%
(40, 0.8, -0.1, 3.2): Return: 0.48%, Hit Ratio: 57.97%, Max Drawdown: 0.16%
(40, 0.8, 0.0, 3.1): Return: 0.48%, Hit Ratio: 54.17%, Max Drawdown: 0.15%
(40, 0.8, 0.0, 3.2): Return: 0.48%, Hit Ratio: 55.56%, Max Drawdown: 0.15%
(40, 0.9, 0.0, 3.2): Return: 0.48%, Hit Ratio: 53.12%, Max Drawdown: 0.1%
(40, 0.9, 0.1, 2.8): Return: 0.48%, Hit Ratio: 47.06%, Max Drawdown: 0.08%
(40, 0.9, 0.1, 2.9): Return: 0.48%, Hit Ratio: 48.53%, Max Drawdown: 0.08%
(35, 1.0, 0.1, 2.9): Return: 0.47%, Hit Ratio: 54.1%, Max Drawdown: 0.06%
(35, 1.0, 0.1, 3.0): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 0.06%
(35, 1.0, 0.1, 3.1): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 0.06%
(35, 1.0, 0.1, 3.2): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 0.06%
(35, 1.0, 0.1, 2.9): Return: 0.47%, Hit Ratio: 54.1%, Max Drawdown: 0.06%
(35, 1.0, 0.1, 3.0): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 0.06%
(35, 1.0, 0.1, 3.1): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 0.06%
(35, 1.0, 0.1, 3.2): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 0.06%
(40, 0.8, -0.1, 3.0): Return: 0.47%, Hit Ratio: 55.07%, Max Drawdown: 0.16%
(40, 0.8, -0.1, 3.1): Return: 0.47%, Hit Ratio: 56.52%, Max Drawdown: 0.16%
(40, 0.8, 0.0, 3.0): Return: 0.47%, Hit Ratio: 52.78%, Max Drawdown: 0.15%
(40, 0.9, -0.1, 3.1): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 0.12%
(40, 0.9, -0.1, 3.2): Return: 0.47%, Hit Ratio: 56.45%, Max Drawdown: 0.12%
(40, 0.9, 0.0, 3.0): Return: 0.47%, Hit Ratio: 50.0%, Max Drawdown: 0.1%
(40, 0.9, 0.0, 3.1): Return: 0.47%, Hit Ratio: 51.56%, Max Drawdown: 0.1%
(40, 0.9, -0.1, 3.0): Return: 0.46%, Hit Ratio: 53.23%, Max Drawdown: 0.12%
(35, 1.0, -0.1, 2.9): Return: 0.45%, Hit Ratio: 54.39%, Max Drawdown: 0.06%
(35, 1.0, -0.1, 3.0): Return: 0.45%, Hit Ratio: 55.17%, Max Drawdown: 0.06%
(35, 1.0, -0.1, 3.1): Return: 0.45%, Hit Ratio: 55.17%, Max Drawdown: 0.06%
(35, 1.0, -0.1, 3.2): Return: 0.45%, Hit Ratio: 55.17%, Max Drawdown: 0.06%
