(Lookback, Entry, Exit, Stop-loss)
Best HPs: (30, 0.9, -0.6, 3.5), Return: 0.64%, Hit Ratio: 60.87%, Max Drawdown: 0.1%
(30, 0.9, -0.6, 3.5): Return: 0.64%, Hit Ratio: 60.87%, Max Drawdown: 0.1%
(30, 0.9, -0.6, 3.6): Return: 0.64%, Hit Ratio: 60.87%, Max Drawdown: 0.1%
(30, 0.9, -0.6, 3.7): Return: 0.64%, Hit Ratio: 60.87%, Max Drawdown: 0.1%
(30, 0.9, -0.4, 3.5): Return: 0.59%, Hit Ratio: 58.54%, Max Drawdown: 0.1%
(30, 0.9, -0.4, 3.6): Return: 0.59%, Hit Ratio: 58.54%, Max Drawdown: 0.1%
(30, 0.9, -0.4, 3.7): Return: 0.59%, Hit Ratio: 58.54%, Max Drawdown: 0.1%
(20, 1.0, -0.3, 3.3): Return: 0.57%, Hit Ratio: 56.25%, Max Drawdown: 0.1%
(20, 1.0, -0.3, 3.4): Return: 0.57%, Hit Ratio: 56.25%, Max Drawdown: 0.1%
(20, 1.0, -0.3, 3.5): Return: 0.57%, Hit Ratio: 56.25%, Max Drawdown: 0.1%
(20, 1.0, -0.3, 3.6): Return: 0.57%, Hit Ratio: 56.25%, Max Drawdown: 0.1%
(20, 1.0, -0.3, 3.7): Return: 0.57%, Hit Ratio: 56.25%, Max Drawdown: 0.1%
(35, 0.9, -0.4, 3.6): Return: 0.57%, Hit Ratio: 58.27%, Max Drawdown: 0.11%
(35, 0.9, -0.4, 3.7): Return: 0.57%, Hit Ratio: 58.27%, Max Drawdown: 0.11%
(30, 0.9, -0.7, 3.5): Return: 0.57%, Hit Ratio: 60.36%, Max Drawdown: 0.11%
(30, 0.9, -0.7, 3.6): Return: 0.57%, Hit Ratio: 60.36%, Max Drawdown: 0.11%
(30, 0.9, -0.7, 3.7): Return: 0.57%, Hit Ratio: 60.36%, Max Drawdown: 0.11%
(30, 0.9, -0.5, 3.5): Return: 0.57%, Hit Ratio: 58.2%, Max Drawdown: 0.1%
(30, 0.9, -0.5, 3.6): Return: 0.57%, Hit Ratio: 58.2%, Max Drawdown: 0.1%
(30, 0.9, -0.5, 3.7): Return: 0.57%, Hit Ratio: 58.2%, Max Drawdown: 0.1%
(35, 0.9, -0.4, 3.6): Return: 0.57%, Hit Ratio: 58.27%, Max Drawdown: 0.11%
(35, 0.9, -0.4, 3.7): Return: 0.57%, Hit Ratio: 58.27%, Max Drawdown: 0.11%
(40, 1.0, -0.3, 3.5): Return: 0.56%, Hit Ratio: 60.83%, Max Drawdown: 0.13%
(40, 1.0, -0.3, 3.6): Return: 0.56%, Hit Ratio: 60.83%, Max Drawdown: 0.13%
(40, 1.0, -0.3, 3.7): Return: 0.56%, Hit Ratio: 60.83%, Max Drawdown: 0.13%
(35, 0.9, -0.4, 3.5): Return: 0.55%, Hit Ratio: 57.48%, Max Drawdown: 0.11%
(35, 1.0, -0.4, 3.6): Return: 0.55%, Hit Ratio: 59.46%, Max Drawdown: 0.11%
(35, 1.0, -0.4, 3.7): Return: 0.55%, Hit Ratio: 59.46%, Max Drawdown: 0.11%
(30, 0.9, -0.3, 3.5): Return: 0.55%, Hit Ratio: 56.8%, Max Drawdown: 0.12%
(30, 0.9, -0.3, 3.6): Return: 0.55%, Hit Ratio: 56.8%, Max Drawdown: 0.12%
(30, 0.9, -0.3, 3.7): Return: 0.55%, Hit Ratio: 56.8%, Max Drawdown: 0.12%
(35, 0.9, -0.4, 3.5): Return: 0.55%, Hit Ratio: 57.48%, Max Drawdown: 0.11%
(35, 1.0, -0.4, 3.6): Return: 0.55%, Hit Ratio: 59.46%, Max Drawdown: 0.11%
(35, 1.0, -0.4, 3.7): Return: 0.55%, Hit Ratio: 59.46%, Max Drawdown: 0.11%
(35, 0.8, -0.4, 3.6): Return: 0.54%, Hit Ratio: 56.74%, Max Drawdown: 0.1%
(35, 0.8, -0.4, 3.7): Return: 0.54%, Hit Ratio: 56.74%, Max Drawdown: 0.1%
(30, 0.9, -0.6, 3.4): Return: 0.54%, Hit Ratio: 60.0%, Max Drawdown: 0.18%
(35, 0.8, -0.4, 3.6): Return: 0.54%, Hit Ratio: 56.74%, Max Drawdown: 0.1%
(35, 0.8, -0.4, 3.7): Return: 0.54%, Hit Ratio: 56.74%, Max Drawdown: 0.1%
(40, 1.0, -0.4, 3.5): Return: 0.54%, Hit Ratio: 61.21%, Max Drawdown: 0.12%
(40, 1.0, -0.4, 3.6): Return: 0.54%, Hit Ratio: 61.21%, Max Drawdown: 0.12%
(40, 1.0, -0.4, 3.7): Return: 0.54%, Hit Ratio: 61.21%, Max Drawdown: 0.12%
(35, 0.9, -0.5, 3.6): Return: 0.53%, Hit Ratio: 58.2%, Max Drawdown: 0.11%
(35, 0.9, -0.5, 3.7): Return: 0.53%, Hit Ratio: 58.2%, Max Drawdown: 0.11%
(35, 1.0, -0.4, 3.5): Return: 0.53%, Hit Ratio: 58.56%, Max Drawdown: 0.11%
(35, 0.9, -0.5, 3.6): Return: 0.53%, Hit Ratio: 58.2%, Max Drawdown: 0.11%
(35, 0.9, -0.5, 3.7): Return: 0.53%, Hit Ratio: 58.2%, Max Drawdown: 0.11%
(35, 1.0, -0.4, 3.5): Return: 0.53%, Hit Ratio: 58.56%, Max Drawdown: 0.11%
(40, 1.0, -0.3, 3.4): Return: 0.53%, Hit Ratio: 60.0%, Max Drawdown: 0.13%
(20, 1.0, -0.4, 3.3): Return: 0.52%, Hit Ratio: 58.2%, Max Drawdown: 0.1%
(20, 1.0, -0.4, 3.4): Return: 0.52%, Hit Ratio: 58.2%, Max Drawdown: 0.1%
(20, 1.0, -0.4, 3.5): Return: 0.52%, Hit Ratio: 58.2%, Max Drawdown: 0.1%
(20, 1.0, -0.4, 3.6): Return: 0.52%, Hit Ratio: 58.2%, Max Drawdown: 0.1%
(20, 1.0, -0.4, 3.7): Return: 0.52%, Hit Ratio: 58.2%, Max Drawdown: 0.1%
(35, 0.8, -0.4, 3.5): Return: 0.52%, Hit Ratio: 56.03%, Max Drawdown: 0.1%
(30, 0.9, -0.6, 3.3): Return: 0.52%, Hit Ratio: 59.13%, Max Drawdown: 0.18%
(35, 0.8, -0.4, 3.5): Return: 0.52%, Hit Ratio: 56.03%, Max Drawdown: 0.1%
(20, 1.1, -0.3, 3.3): Return: 0.51%, Hit Ratio: 58.04%, Max Drawdown: 0.07%
(20, 1.1, -0.3, 3.4): Return: 0.51%, Hit Ratio: 58.04%, Max Drawdown: 0.07%
(20, 1.1, -0.3, 3.5): Return: 0.51%, Hit Ratio: 58.04%, Max Drawdown: 0.07%
(20, 1.1, -0.3, 3.6): Return: 0.51%, Hit Ratio: 58.04%, Max Drawdown: 0.07%
(20, 1.1, -0.3, 3.7): Return: 0.51%, Hit Ratio: 58.04%, Max Drawdown: 0.07%
(35, 0.9, -0.5, 3.5): Return: 0.51%, Hit Ratio: 57.38%, Max Drawdown: 0.11%
(35, 0.9, -0.5, 3.5): Return: 0.51%, Hit Ratio: 57.38%, Max Drawdown: 0.11%
(35, 0.9, -0.3, 3.6): Return: 0.5%, Hit Ratio: 57.81%, Max Drawdown: 0.11%
(35, 0.9, -0.3, 3.7): Return: 0.5%, Hit Ratio: 57.81%, Max Drawdown: 0.11%
(35, 1.0, -0.3, 3.6): Return: 0.5%, Hit Ratio: 60.18%, Max Drawdown: 0.11%
(35, 1.0, -0.3, 3.7): Return: 0.5%, Hit Ratio: 60.18%, Max Drawdown: 0.11%
(35, 0.9, -0.3, 3.6): Return: 0.5%, Hit Ratio: 57.81%, Max Drawdown: 0.11%
(35, 0.9, -0.3, 3.7): Return: 0.5%, Hit Ratio: 57.81%, Max Drawdown: 0.11%
(35, 1.0, -0.3, 3.6): Return: 0.5%, Hit Ratio: 60.18%, Max Drawdown: 0.11%
(35, 1.0, -0.3, 3.7): Return: 0.5%, Hit Ratio: 60.18%, Max Drawdown: 0.11%
(40, 1.0, -0.4, 3.4): Return: 0.5%, Hit Ratio: 60.34%, Max Drawdown: 0.12%
(35, 0.9, -0.6, 3.6): Return: 0.49%, Hit Ratio: 58.97%, Max Drawdown: 0.11%
(35, 0.9, -0.6, 3.7): Return: 0.49%, Hit Ratio: 58.97%, Max Drawdown: 0.11%
(35, 1.0, -0.4, 3.3): Return: 0.49%, Hit Ratio: 57.66%, Max Drawdown: 0.11%
(35, 1.0, -0.4, 3.4): Return: 0.49%, Hit Ratio: 57.66%, Max Drawdown: 0.11%
(30, 0.8, -0.6, 3.5): Return: 0.49%, Hit Ratio: 58.87%, Max Drawdown: 0.11%
