(Lookback, Entry, Exit, Stop-loss)
Best HPs: (30, 1, -0.5, 2.5), Return: 0.1%, Hit Ratio: 53.12%, Max Drawdown: 0.03%
(30, 1, -0.5, 2.5): Return: 0.1%, Hit Ratio: 53.12%, Max Drawdown: 0.03%
(30, 1, -0.5, 3): Return: 0.1%, Hit Ratio: 54.17%, Max Drawdown: 0.03%
(30, 1, -0.5, 3.5): Return: 0.1%, Hit Ratio: 53.61%, Max Drawdown: 0.03%
(30, 1, 0, 2.5): Return: 0.05%, Hit Ratio: 53.27%, Max Drawdown: 0.04%
(30, 1, 0, 3): Return: 0.05%, Hit Ratio: 53.64%, Max Drawdown: 0.04%
(30, 1, 0, 3.5): Return: 0.05%, Hit Ratio: 53.15%, Max Drawdown: 0.04%
(30, 1, 0.5, 2.5): Return: 0.06%, Hit Ratio: 49.55%, Max Drawdown: 0.04%
(30, 1, 0.5, 3): Return: 0.06%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1, 0.5, 3.5): Return: 0.06%, Hit Ratio: 49.57%, Max Drawdown: 0.04%
(30, 1.5, -0.5, 2.5): Return: 0.03%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(30, 1.5, -0.5, 3): Return: 0.03%, Hit Ratio: 61.54%, Max Drawdown: 0.02%
(30, 1.5, -0.5, 3.5): Return: 0.03%, Hit Ratio: 60.38%, Max Drawdown: 0.02%
(30, 1.5, 0, 2.5): Return: 0.02%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(30, 1.5, 0, 3): Return: 0.02%, Hit Ratio: 53.57%, Max Drawdown: 0.02%
(30, 1.5, 0, 3.5): Return: 0.02%, Hit Ratio: 52.63%, Max Drawdown: 0.02%
(30, 1.5, 0.5, 2.5): Return: 0.04%, Hit Ratio: 52.83%, Max Drawdown: 0.01%
(30, 1.5, 0.5, 3): Return: 0.04%, Hit Ratio: 52.63%, Max Drawdown: 0.01%
(30, 1.5, 0.5, 3.5): Return: 0.04%, Hit Ratio: 51.72%, Max Drawdown: 0.01%
(30, 2, -0.5, 2.5): Return: 0.02%, Hit Ratio: 81.25%, Max Drawdown: 0.01%
(30, 2, -0.5, 3): Return: 0.02%, Hit Ratio: 75.0%, Max Drawdown: 0.01%
