(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (60, 1, 1, -0.5, 0.5, 3, 2.5), Return: 0.1%, Hit Ratio: 52.83%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, -0.5, 2.5, 2.5): Return: 0.06%, Hit Ratio: 52.78%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 52.56%, Max Drawdown: 0.07%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: -0.04%, Hit Ratio: 50.97%, Max Drawdown: 0.08%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.04%, Hit Ratio: 50.97%, Max Drawdown: 0.08%
(30, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 51.2%, Max Drawdown: 0.05%
(30, 1, 1, -0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 49.4%, Max Drawdown: 0.06%
(30, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 49.4%, Max Drawdown: 0.06%
(30, 1, 1, -0.5, 0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 51.2%, Max Drawdown: 0.05%
(30, 1, 1, -0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 49.4%, Max Drawdown: 0.06%
(30, 1, 1, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 49.4%, Max Drawdown: 0.06%
(30, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 50.9%, Max Drawdown: 0.05%
(30, 1, 1, -0.5, 0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 49.1%, Max Drawdown: 0.06%
(30, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 49.1%, Max Drawdown: 0.06%
(30, 1, 1, 0, -0.5, 2.5, 2.5): Return: 0.05%, Hit Ratio: 52.2%, Max Drawdown: 0.04%
(30, 1, 1, 0, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 1, 0, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 1, 0, -0.5, 3, 2.5): Return: 0.05%, Hit Ratio: 52.5%, Max Drawdown: 0.04%
(30, 1, 1, 0, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 50.31%, Max Drawdown: 0.05%
(30, 1, 1, 0, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 50.31%, Max Drawdown: 0.05%
(30, 1, 1, 0, -0.5, 3.5, 2.5): Return: 0.05%, Hit Ratio: 52.17%, Max Drawdown: 0.04%
(30, 1, 1, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 1, 0, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0, 2.5, 2.5): Return: 0.02%, Hit Ratio: 52.12%, Max Drawdown: 0.07%
(30, 1, 1, 0, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 50.61%, Max Drawdown: 0.08%
(30, 1, 1, 0, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.61%, Max Drawdown: 0.08%
(30, 1, 1, 0, 0, 3, 2.5): Return: 0.02%, Hit Ratio: 51.81%, Max Drawdown: 0.07%
(30, 1, 1, 0, 0, 3, 3): Return: -0.03%, Hit Ratio: 50.3%, Max Drawdown: 0.08%
(30, 1, 1, 0, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 50.3%, Max Drawdown: 0.08%
(30, 1, 1, 0, 0, 3.5, 2.5): Return: 0.02%, Hit Ratio: 51.5%, Max Drawdown: 0.07%
(30, 1, 1, 0, 0, 3.5, 3): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.08%
(30, 1, 1, 0, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.08%
(30, 1, 1, 0, 0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 50.58%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 49.12%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 49.12%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 50.29%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 48.84%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 48.84%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 48.55%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 48.55%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 2.5, 3): Return: -0.0%, Hit Ratio: 48.5%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.0%, Hit Ratio: 48.5%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, -0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 50.3%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 3, 3): Return: -0.0%, Hit Ratio: 48.81%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.0%, Hit Ratio: 48.81%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 48.52%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.0%, Hit Ratio: 48.52%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 2.5, 2.5): Return: 0.01%, Hit Ratio: 49.71%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 48.24%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0, 2.5, 3.5): Return: -0.04%, Hit Ratio: 48.24%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 3, 3): Return: -0.04%, Hit Ratio: 48.54%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0, 3, 3.5): Return: -0.04%, Hit Ratio: 48.54%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 49.71%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 3.5, 3): Return: -0.04%, Hit Ratio: 48.26%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0, 3.5, 3.5): Return: -0.04%, Hit Ratio: 48.26%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 47.43%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 45.98%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 45.98%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 47.16%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0.5, 3, 3): Return: -0.05%, Hit Ratio: 45.71%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0.5, 3, 3.5): Return: -0.05%, Hit Ratio: 45.71%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 46.89%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0.5, 3.5, 3): Return: -0.05%, Hit Ratio: 45.45%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.05%, Hit Ratio: 45.45%, Max Drawdown: 0.07%
(30, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.08%, Hit Ratio: 57.63%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 54.62%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 54.62%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 58.47%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3, 3): Return: 0.04%, Hit Ratio: 55.46%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 55.46%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 57.98%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 55.0%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 55.0%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: 0.04%, Hit Ratio: 58.2%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 55.28%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 55.28%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0, 3, 2.5): Return: 0.04%, Hit Ratio: 58.2%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 55.28%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 55.28%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0, 3.5, 2.5): Return: 0.04%, Hit Ratio: 57.72%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 54.84%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 54.84%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 0.05%, Hit Ratio: 53.54%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 50.39%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.39%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 53.54%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 50.39%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 50.39%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 53.12%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 0.06%, Hit Ratio: 58.59%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, -0.5, 2.5, 3): Return: 0.03%, Hit Ratio: 55.04%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.03%, Hit Ratio: 55.04%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, -0.5, 3, 2.5): Return: 0.06%, Hit Ratio: 58.91%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, -0.5, 3, 3): Return: 0.03%, Hit Ratio: 55.38%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, -0.5, 3, 3.5): Return: 0.03%, Hit Ratio: 55.38%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.06%, Hit Ratio: 58.46%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, -0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 54.96%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 54.96%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0, 2.5, 2.5): Return: 0.04%, Hit Ratio: 57.36%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 54.62%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 54.62%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0, 3, 2.5): Return: 0.04%, Hit Ratio: 56.92%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 54.2%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 54.2%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0, 3.5, 2.5): Return: 0.04%, Hit Ratio: 56.49%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 53.79%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 53.79%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: 0.05%, Hit Ratio: 52.27%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 49.62%, Max Drawdown: 0.06%
(30, 1, 1.5, 0, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 49.62%, Max Drawdown: 0.06%
(30, 1, 1.5, 0, 0.5, 3, 2.5): Return: 0.05%, Hit Ratio: 51.88%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 49.25%, Max Drawdown: 0.06%
(30, 1, 1.5, 0, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 49.25%, Max Drawdown: 0.06%
(30, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: 0.05%, Hit Ratio: 51.49%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 48.89%, Max Drawdown: 0.06%
(30, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 48.89%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 0.06%, Hit Ratio: 55.3%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 52.63%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 52.63%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.06%, Hit Ratio: 55.64%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 3, 3): Return: 0.02%, Hit Ratio: 52.99%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 52.99%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.06%, Hit Ratio: 55.22%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 52.59%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 52.59%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0, 2.5, 2.5): Return: 0.04%, Hit Ratio: 54.55%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 51.88%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 51.88%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0, 3, 2.5): Return: 0.04%, Hit Ratio: 54.89%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 52.24%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 52.24%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.04%, Hit Ratio: 54.48%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 51.85%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 51.85%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 51.13%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 48.51%, Max Drawdown: 0.07%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 48.51%, Max Drawdown: 0.07%
(30, 1, 1.5, 0.5, 0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 50.75%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 48.15%, Max Drawdown: 0.07%
(30, 1, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 48.15%, Max Drawdown: 0.07%
(30, 1, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 50.37%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 47.79%, Max Drawdown: 0.07%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 47.79%, Max Drawdown: 0.07%
(30, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 57.8%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 54.05%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 54.46%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 58.72%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 3, 3): Return: 0.04%, Hit Ratio: 54.95%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 55.36%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 58.18%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 54.46%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 54.87%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0, 2.5, 2.5): Return: 0.03%, Hit Ratio: 57.52%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 53.91%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 53.45%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 3, 2.5): Return: 0.03%, Hit Ratio: 57.52%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 53.91%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 53.45%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 3.5, 2.5): Return: 0.03%, Hit Ratio: 57.02%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 53.45%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 52.99%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 54.31%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 50.42%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 53.85%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0.5, 3, 3): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 49.59%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 53.39%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 49.59%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 49.18%, Max Drawdown: 0.06%
(30, 1, 2, 0, -0.5, 2.5, 2.5): Return: 0.06%, Hit Ratio: 59.83%, Max Drawdown: 0.04%
(30, 1, 2, 0, -0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 55.46%, Max Drawdown: 0.05%
(30, 1, 2, 0, -0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 55.83%, Max Drawdown: 0.05%
(30, 1, 2, 0, -0.5, 3, 2.5): Return: 0.06%, Hit Ratio: 60.5%, Max Drawdown: 0.04%
(30, 1, 2, 0, -0.5, 3, 3): Return: 0.02%, Hit Ratio: 56.2%, Max Drawdown: 0.05%
(30, 1, 2, 0, -0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 56.56%, Max Drawdown: 0.05%
(30, 1, 2, 0, -0.5, 3.5, 2.5): Return: 0.06%, Hit Ratio: 60.0%, Max Drawdown: 0.04%
(30, 1, 2, 0, -0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 55.74%, Max Drawdown: 0.05%
(30, 1, 2, 0, -0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 56.1%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 2.5, 2.5): Return: 0.04%, Hit Ratio: 56.41%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 52.94%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 52.5%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 3, 2.5): Return: 0.04%, Hit Ratio: 56.3%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 52.89%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 52.46%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 3.5, 2.5): Return: 0.04%, Hit Ratio: 55.83%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 52.46%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 52.03%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 51.26%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 47.93%, Max Drawdown: 0.06%
(30, 1, 2, 0, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 47.54%, Max Drawdown: 0.06%
(30, 1, 2, 0, 0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 51.24%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0.5, 3, 3): Return: -0.04%, Hit Ratio: 47.97%, Max Drawdown: 0.06%
(30, 1, 2, 0, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 47.58%, Max Drawdown: 0.06%
(30, 1, 2, 0, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 50.82%, Max Drawdown: 0.05%
