(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (105, 0.8, 0.3, 3.5), Return: 4.37%, Hit Ratio: 77.63%, Max Drawdown: 0.17%
(105, 0.8, 0.3, 3.5): Return: 4.37%, Hit Ratio: 77.63%, Max Drawdown: 0.17%
(105, 0.8, 0.3, 3.6): Return: 4.37%, Hit Ratio: 77.63%, Max Drawdown: 0.17%
(105, 0.8, 0.3, 3.7): Return: 4.37%, Hit Ratio: 77.63%, Max Drawdown: 0.17%
(100, 0.8, 0.3, 3.4): Return: 4.37%, Hit Ratio: 78.95%, Max Drawdown: 0.17%
(100, 0.8, 0.3, 3.5): Return: 4.37%, Hit Ratio: 78.95%, Max Drawdown: 0.17%
(100, 0.8, 0.3, 3.6): Return: 4.37%, Hit Ratio: 78.95%, Max Drawdown: 0.17%
(100, 0.8, 0.3, 3.7): Return: 4.37%, Hit Ratio: 78.95%, Max Drawdown: 0.17%
(105, 0.8, 0.3, 3.5): Return: 4.37%, Hit Ratio: 77.63%, Max Drawdown: 0.17%
(105, 0.8, 0.3, 3.6): Return: 4.37%, Hit Ratio: 77.63%, Max Drawdown: 0.17%
(105, 0.8, 0.3, 3.7): Return: 4.37%, Hit Ratio: 77.63%, Max Drawdown: 0.17%
(110, 0.8, 0.3, 3.4): Return: 4.37%, Hit Ratio: 76.0%, Max Drawdown: 0.17%
(110, 0.8, 0.3, 3.5): Return: 4.37%, Hit Ratio: 76.0%, Max Drawdown: 0.17%
(110, 0.8, 0.3, 3.6): Return: 4.37%, Hit Ratio: 76.0%, Max Drawdown: 0.17%
(110, 0.8, 0.3, 3.7): Return: 4.37%, Hit Ratio: 76.0%, Max Drawdown: 0.17%
(90, 0.8, 0.3, 3.3): Return: 4.36%, Hit Ratio: 78.95%, Max Drawdown: 0.18%
(90, 0.8, 0.3, 3.4): Return: 4.36%, Hit Ratio: 78.95%, Max Drawdown: 0.18%
(90, 0.8, 0.3, 3.5): Return: 4.36%, Hit Ratio: 78.95%, Max Drawdown: 0.18%
(90, 0.8, 0.3, 3.6): Return: 4.36%, Hit Ratio: 78.95%, Max Drawdown: 0.18%
(90, 0.8, 0.3, 3.7): Return: 4.36%, Hit Ratio: 78.95%, Max Drawdown: 0.18%
(105, 0.8, 0.3, 3.4): Return: 4.36%, Hit Ratio: 76.32%, Max Drawdown: 0.17%
(100, 0.8, 0.3, 3.3): Return: 4.36%, Hit Ratio: 76.0%, Max Drawdown: 0.17%
(105, 0.8, 0.3, 3.4): Return: 4.36%, Hit Ratio: 76.32%, Max Drawdown: 0.17%
(105, 0.8, 0.3, 3.3): Return: 4.34%, Hit Ratio: 76.62%, Max Drawdown: 0.17%
(105, 0.8, 0.3, 3.3): Return: 4.34%, Hit Ratio: 76.62%, Max Drawdown: 0.17%
(110, 0.8, 0.3, 3.3): Return: 4.31%, Hit Ratio: 73.68%, Max Drawdown: 0.17%
(105, 0.8, 0.4, 3.5): Return: 4.26%, Hit Ratio: 79.22%, Max Drawdown: 0.17%
(105, 0.8, 0.4, 3.6): Return: 4.26%, Hit Ratio: 79.22%, Max Drawdown: 0.17%
(105, 0.8, 0.4, 3.7): Return: 4.26%, Hit Ratio: 79.22%, Max Drawdown: 0.17%
(100, 0.8, 0.4, 3.4): Return: 4.26%, Hit Ratio: 79.49%, Max Drawdown: 0.17%
(100, 0.8, 0.4, 3.5): Return: 4.26%, Hit Ratio: 79.49%, Max Drawdown: 0.17%
(100, 0.8, 0.4, 3.6): Return: 4.26%, Hit Ratio: 79.49%, Max Drawdown: 0.17%
(100, 0.8, 0.4, 3.7): Return: 4.26%, Hit Ratio: 79.49%, Max Drawdown: 0.17%
(105, 0.8, 0.4, 3.5): Return: 4.26%, Hit Ratio: 79.22%, Max Drawdown: 0.17%
(105, 0.8, 0.4, 3.6): Return: 4.26%, Hit Ratio: 79.22%, Max Drawdown: 0.17%
(105, 0.8, 0.4, 3.7): Return: 4.26%, Hit Ratio: 79.22%, Max Drawdown: 0.17%
(110, 0.8, 0.4, 3.4): Return: 4.26%, Hit Ratio: 76.32%, Max Drawdown: 0.17%
(110, 0.8, 0.4, 3.5): Return: 4.26%, Hit Ratio: 76.32%, Max Drawdown: 0.17%
(110, 0.8, 0.4, 3.6): Return: 4.26%, Hit Ratio: 76.32%, Max Drawdown: 0.17%
(110, 0.8, 0.4, 3.7): Return: 4.26%, Hit Ratio: 76.32%, Max Drawdown: 0.17%
(110, 0.8, 0.5, 3.4): Return: 4.26%, Hit Ratio: 78.21%, Max Drawdown: 0.17%
(110, 0.8, 0.5, 3.5): Return: 4.26%, Hit Ratio: 78.21%, Max Drawdown: 0.17%
(110, 0.8, 0.5, 3.6): Return: 4.26%, Hit Ratio: 78.21%, Max Drawdown: 0.17%
(110, 0.8, 0.5, 3.7): Return: 4.26%, Hit Ratio: 78.21%, Max Drawdown: 0.17%
(105, 0.8, 0.4, 3.4): Return: 4.25%, Hit Ratio: 77.92%, Max Drawdown: 0.17%
(105, 0.8, 0.4, 3.4): Return: 4.25%, Hit Ratio: 77.92%, Max Drawdown: 0.17%
(90, 0.8, 0.4, 3.3): Return: 4.24%, Hit Ratio: 77.5%, Max Drawdown: 0.18%
(90, 0.8, 0.4, 3.4): Return: 4.24%, Hit Ratio: 77.5%, Max Drawdown: 0.18%
(90, 0.8, 0.4, 3.5): Return: 4.24%, Hit Ratio: 77.5%, Max Drawdown: 0.18%
(90, 0.8, 0.4, 3.6): Return: 4.24%, Hit Ratio: 77.5%, Max Drawdown: 0.18%
(90, 0.8, 0.4, 3.7): Return: 4.24%, Hit Ratio: 77.5%, Max Drawdown: 0.18%
(105, 0.8, 0.4, 3.3): Return: 4.23%, Hit Ratio: 78.21%, Max Drawdown: 0.17%
(105, 0.8, 0.5, 3.4): Return: 4.23%, Hit Ratio: 78.21%, Max Drawdown: 0.17%
(105, 0.8, 0.5, 3.5): Return: 4.23%, Hit Ratio: 79.49%, Max Drawdown: 0.17%
(105, 0.8, 0.5, 3.6): Return: 4.23%, Hit Ratio: 79.49%, Max Drawdown: 0.17%
(105, 0.8, 0.5, 3.7): Return: 4.23%, Hit Ratio: 79.49%, Max Drawdown: 0.17%
(100, 0.8, 0.4, 3.3): Return: 4.23%, Hit Ratio: 76.32%, Max Drawdown: 0.17%
(100, 0.8, 0.5, 3.4): Return: 4.23%, Hit Ratio: 76.25%, Max Drawdown: 0.17%
(100, 0.8, 0.5, 3.5): Return: 4.23%, Hit Ratio: 76.25%, Max Drawdown: 0.17%
(100, 0.8, 0.5, 3.6): Return: 4.23%, Hit Ratio: 76.25%, Max Drawdown: 0.17%
(100, 0.8, 0.5, 3.7): Return: 4.23%, Hit Ratio: 76.25%, Max Drawdown: 0.17%
(105, 0.8, 0.4, 3.3): Return: 4.23%, Hit Ratio: 78.21%, Max Drawdown: 0.17%
(105, 0.8, 0.5, 3.4): Return: 4.23%, Hit Ratio: 78.21%, Max Drawdown: 0.17%
(105, 0.8, 0.5, 3.5): Return: 4.23%, Hit Ratio: 79.49%, Max Drawdown: 0.17%
(105, 0.8, 0.5, 3.6): Return: 4.23%, Hit Ratio: 79.49%, Max Drawdown: 0.17%
(105, 0.8, 0.5, 3.7): Return: 4.23%, Hit Ratio: 79.49%, Max Drawdown: 0.17%
(90, 0.8, 0.5, 3.3): Return: 4.21%, Hit Ratio: 75.31%, Max Drawdown: 0.18%
(90, 0.8, 0.5, 3.4): Return: 4.21%, Hit Ratio: 75.31%, Max Drawdown: 0.18%
(90, 0.8, 0.5, 3.5): Return: 4.21%, Hit Ratio: 75.31%, Max Drawdown: 0.18%
(90, 0.8, 0.5, 3.6): Return: 4.21%, Hit Ratio: 75.31%, Max Drawdown: 0.18%
(90, 0.8, 0.5, 3.7): Return: 4.21%, Hit Ratio: 75.31%, Max Drawdown: 0.18%
(105, 0.8, 0.5, 3.3): Return: 4.21%, Hit Ratio: 78.48%, Max Drawdown: 0.17%
(100, 0.8, 0.5, 3.3): Return: 4.21%, Hit Ratio: 72.15%, Max Drawdown: 0.17%
(105, 0.8, 0.5, 3.3): Return: 4.21%, Hit Ratio: 78.48%, Max Drawdown: 0.17%
(110, 0.8, 0.4, 3.3): Return: 4.18%, Hit Ratio: 73.68%, Max Drawdown: 0.17%
(110, 0.8, 0.5, 3.3): Return: 4.18%, Hit Ratio: 75.64%, Max Drawdown: 0.17%
(110, 0.9, 0.5, 3.4): Return: 4.14%, Hit Ratio: 80.82%, Max Drawdown: 0.17%
(110, 0.9, 0.5, 3.5): Return: 4.14%, Hit Ratio: 80.82%, Max Drawdown: 0.17%
(110, 0.9, 0.5, 3.6): Return: 4.14%, Hit Ratio: 80.82%, Max Drawdown: 0.17%
(110, 0.9, 0.5, 3.7): Return: 4.14%, Hit Ratio: 80.82%, Max Drawdown: 0.17%
(110, 0.9, 0.4, 3.4): Return: 4.13%, Hit Ratio: 79.17%, Max Drawdown: 0.17%
(110, 0.9, 0.4, 3.5): Return: 4.13%, Hit Ratio: 79.17%, Max Drawdown: 0.17%
(110, 0.9, 0.4, 3.6): Return: 4.13%, Hit Ratio: 79.17%, Max Drawdown: 0.17%
(110, 0.9, 0.4, 3.7): Return: 4.13%, Hit Ratio: 79.17%, Max Drawdown: 0.17%
(105, 0.9, 0.4, 3.4): Return: 4.12%, Hit Ratio: 78.08%, Max Drawdown: 0.17%
(105, 0.9, 0.4, 3.5): Return: 4.12%, Hit Ratio: 79.45%, Max Drawdown: 0.17%
(105, 0.9, 0.4, 3.6): Return: 4.12%, Hit Ratio: 79.45%, Max Drawdown: 0.17%
(105, 0.9, 0.4, 3.7): Return: 4.12%, Hit Ratio: 79.45%, Max Drawdown: 0.17%
(105, 0.9, 0.4, 3.4): Return: 4.12%, Hit Ratio: 78.08%, Max Drawdown: 0.17%
(105, 0.9, 0.4, 3.5): Return: 4.12%, Hit Ratio: 79.45%, Max Drawdown: 0.17%
(105, 0.9, 0.4, 3.6): Return: 4.12%, Hit Ratio: 79.45%, Max Drawdown: 0.17%
(105, 0.9, 0.4, 3.7): Return: 4.12%, Hit Ratio: 79.45%, Max Drawdown: 0.17%
(110, 0.9, 0.3, 3.4): Return: 4.11%, Hit Ratio: 77.46%, Max Drawdown: 0.17%
(110, 0.9, 0.3, 3.5): Return: 4.11%, Hit Ratio: 77.46%, Max Drawdown: 0.17%
(110, 0.9, 0.3, 3.6): Return: 4.11%, Hit Ratio: 77.46%, Max Drawdown: 0.17%
(110, 0.9, 0.3, 3.7): Return: 4.11%, Hit Ratio: 77.46%, Max Drawdown: 0.17%
(105, 0.9, 0.3, 3.4): Return: 4.1%, Hit Ratio: 76.39%, Max Drawdown: 0.17%
(105, 0.9, 0.3, 3.5): Return: 4.1%, Hit Ratio: 77.78%, Max Drawdown: 0.17%
