(Lookback, Entry, Exit, Stop-loss)
Best HPs: (110, 0.8, 0.3, 3.5), Return: 2.07%, Hit Ratio: 79.63%, Max Drawdown: 0.74%
(110, 0.8, 0.3, 3.5): Return: 2.07%, Hit Ratio: 79.63%, Max Drawdown: 0.74%
(110, 0.8, 0.3, 3.6): Return: 2.07%, Hit Ratio: 79.63%, Max Drawdown: 0.74%
(110, 0.8, 0.3, 3.7): Return: 2.07%, Hit Ratio: 79.63%, Max Drawdown: 0.74%
(105, 0.8, 0.3, 3.5): Return: 2.06%, Hit Ratio: 80.36%, Max Drawdown: 0.74%
(105, 0.8, 0.3, 3.6): Return: 2.06%, Hit Ratio: 80.36%, Max Drawdown: 0.74%
(105, 0.8, 0.3, 3.7): Return: 2.06%, Hit Ratio: 80.36%, Max Drawdown: 0.74%
(105, 0.8, 0.3, 3.5): Return: 2.06%, Hit Ratio: 80.36%, Max Drawdown: 0.74%
(105, 0.8, 0.3, 3.6): Return: 2.06%, Hit Ratio: 80.36%, Max Drawdown: 0.74%
(105, 0.8, 0.3, 3.7): Return: 2.06%, Hit Ratio: 80.36%, Max Drawdown: 0.74%
(100, 0.8, 0.5, 3.4): Return: 2.02%, Hit Ratio: 82.46%, Max Drawdown: 0.74%
(100, 0.8, 0.5, 3.5): Return: 2.02%, Hit Ratio: 82.46%, Max Drawdown: 0.74%
(100, 0.8, 0.5, 3.6): Return: 2.02%, Hit Ratio: 82.46%, Max Drawdown: 0.74%
(100, 0.8, 0.5, 3.7): Return: 2.02%, Hit Ratio: 82.46%, Max Drawdown: 0.74%
(100, 0.8, 0.4, 3.4): Return: 2.01%, Hit Ratio: 82.46%, Max Drawdown: 0.74%
(100, 0.8, 0.4, 3.5): Return: 2.01%, Hit Ratio: 82.46%, Max Drawdown: 0.74%
(100, 0.8, 0.4, 3.6): Return: 2.01%, Hit Ratio: 82.46%, Max Drawdown: 0.74%
(100, 0.8, 0.4, 3.7): Return: 2.01%, Hit Ratio: 82.46%, Max Drawdown: 0.74%
(110, 0.8, 0.4, 3.5): Return: 2.01%, Hit Ratio: 77.78%, Max Drawdown: 0.74%
(110, 0.8, 0.4, 3.6): Return: 2.01%, Hit Ratio: 77.78%, Max Drawdown: 0.74%
(110, 0.8, 0.4, 3.7): Return: 2.01%, Hit Ratio: 77.78%, Max Drawdown: 0.74%
(110, 0.8, 0.5, 3.5): Return: 2.01%, Hit Ratio: 80.0%, Max Drawdown: 0.74%
(110, 0.8, 0.5, 3.6): Return: 2.01%, Hit Ratio: 80.0%, Max Drawdown: 0.74%
(110, 0.8, 0.5, 3.7): Return: 2.01%, Hit Ratio: 80.0%, Max Drawdown: 0.74%
(110, 1.0, 0.6, 3.5): Return: 2.01%, Hit Ratio: 79.55%, Max Drawdown: 0.74%
(110, 1.0, 0.6, 3.6): Return: 2.01%, Hit Ratio: 79.55%, Max Drawdown: 0.74%
(110, 1.0, 0.6, 3.7): Return: 2.01%, Hit Ratio: 79.55%, Max Drawdown: 0.74%
(105, 0.8, 0.4, 3.5): Return: 2.0%, Hit Ratio: 82.14%, Max Drawdown: 0.74%
