(Lookback, Entry, Exit, Stop-loss)
Best HPs: (50, 1.8, -0.7, 3.6), Return: 0.08%, Hit Ratio: 72.73%, Max Drawdown: 0.12%
(50, 1.8, -0.7, 3.6): Return: 0.08%, Hit Ratio: 72.73%, Max Drawdown: 0.12%
(50, 1.8, -0.7, 3.7): Return: 0.08%, Hit Ratio: 72.73%, Max Drawdown: 0.12%
(50, 1.8, -0.6, 3.6): Return: 0.08%, Hit Ratio: 72.73%, Max Drawdown: 0.12%
(50, 1.8, -0.6, 3.7): Return: 0.08%, Hit Ratio: 72.73%, Max Drawdown: 0.12%
(50, 1.8, -0.5, 3.6): Return: 0.08%, Hit Ratio: 72.73%, Max Drawdown: 0.12%
(50, 1.8, -0.5, 3.7): Return: 0.08%, Hit Ratio: 72.73%, Max Drawdown: 0.12%
(50, 1.8, -0.4, 3.6): Return: 0.08%, Hit Ratio: 68.18%, Max Drawdown: 0.12%
(50, 1.8, -0.4, 3.7): Return: 0.08%, Hit Ratio: 68.18%, Max Drawdown: 0.12%
(50, 1.9, -0.7, 3.3): Return: 0.08%, Hit Ratio: 83.33%, Max Drawdown: 0.12%
(50, 1.9, -0.7, 3.4): Return: 0.08%, Hit Ratio: 83.33%, Max Drawdown: 0.12%
(50, 1.9, -0.7, 3.5): Return: 0.08%, Hit Ratio: 78.95%, Max Drawdown: 0.12%
(50, 1.9, -0.7, 3.6): Return: 0.08%, Hit Ratio: 80.0%, Max Drawdown: 0.12%
(50, 1.9, -0.7, 3.7): Return: 0.08%, Hit Ratio: 80.0%, Max Drawdown: 0.12%
(50, 1.9, -0.6, 3.3): Return: 0.08%, Hit Ratio: 83.33%, Max Drawdown: 0.12%
(50, 1.9, -0.6, 3.4): Return: 0.08%, Hit Ratio: 83.33%, Max Drawdown: 0.12%
(50, 1.9, -0.6, 3.5): Return: 0.08%, Hit Ratio: 78.95%, Max Drawdown: 0.12%
(50, 1.9, -0.6, 3.6): Return: 0.08%, Hit Ratio: 80.0%, Max Drawdown: 0.12%
(50, 1.9, -0.6, 3.7): Return: 0.08%, Hit Ratio: 80.0%, Max Drawdown: 0.12%
(50, 1.9, -0.5, 3.3): Return: 0.08%, Hit Ratio: 83.33%, Max Drawdown: 0.12%
(50, 1.9, -0.5, 3.4): Return: 0.08%, Hit Ratio: 83.33%, Max Drawdown: 0.12%
(50, 1.9, -0.5, 3.5): Return: 0.08%, Hit Ratio: 78.95%, Max Drawdown: 0.12%
(50, 1.9, -0.5, 3.6): Return: 0.08%, Hit Ratio: 80.0%, Max Drawdown: 0.12%
(50, 1.9, -0.5, 3.7): Return: 0.08%, Hit Ratio: 80.0%, Max Drawdown: 0.12%
(50, 1.9, -0.4, 3.3): Return: 0.08%, Hit Ratio: 77.78%, Max Drawdown: 0.12%
(50, 1.9, -0.4, 3.4): Return: 0.08%, Hit Ratio: 77.78%, Max Drawdown: 0.12%
(50, 1.9, -0.4, 3.5): Return: 0.08%, Hit Ratio: 73.68%, Max Drawdown: 0.12%
(50, 1.9, -0.4, 3.6): Return: 0.08%, Hit Ratio: 75.0%, Max Drawdown: 0.12%
(50, 1.9, -0.4, 3.7): Return: 0.08%, Hit Ratio: 75.0%, Max Drawdown: 0.12%
(50, 1.9, -0.3, 3.6): Return: 0.08%, Hit Ratio: 75.0%, Max Drawdown: 0.12%
(50, 1.9, -0.3, 3.7): Return: 0.08%, Hit Ratio: 75.0%, Max Drawdown: 0.12%
(60, 1.9, -0.7, 3.7): Return: 0.08%, Hit Ratio: 75.0%, Max Drawdown: 0.12%
(60, 1.9, -0.6, 3.7): Return: 0.08%, Hit Ratio: 75.0%, Max Drawdown: 0.12%
(60, 1.9, -0.5, 3.7): Return: 0.08%, Hit Ratio: 75.0%, Max Drawdown: 0.12%
(60, 1.9, -0.4, 3.7): Return: 0.08%, Hit Ratio: 75.0%, Max Drawdown: 0.12%
(60, 1.9, -0.3, 3.7): Return: 0.08%, Hit Ratio: 70.0%, Max Drawdown: 0.12%
(60, 2.0, -0.7, 3.5): Return: 0.08%, Hit Ratio: 86.67%, Max Drawdown: 0.12%
(60, 2.0, -0.7, 3.6): Return: 0.08%, Hit Ratio: 81.25%, Max Drawdown: 0.12%
(60, 2.0, -0.7, 3.7): Return: 0.08%, Hit Ratio: 82.35%, Max Drawdown: 0.12%
(60, 2.0, -0.6, 3.5): Return: 0.08%, Hit Ratio: 86.67%, Max Drawdown: 0.12%
(60, 2.0, -0.6, 3.6): Return: 0.08%, Hit Ratio: 81.25%, Max Drawdown: 0.12%
(60, 2.0, -0.6, 3.7): Return: 0.08%, Hit Ratio: 82.35%, Max Drawdown: 0.12%
